year,month,day,plane_id,scheduled_departure_time_HHMM,actual_departure_time_HHMM,scheduled_arrival_time_HHMM,actual_arrival_time_HHMM,airline_id,origin_airport,destination_airport,distance,pilot_id,pilot_first_name,pilot_last_name
2013,12,17,N16919,2159,2255,2359,102,EV,EWR,GSP,594.8,P0507,Mr. Husein,Leinonen
2013,12,17,N373JB,2145,2300,33,200,B6,EWR,FLL,1065.6,P0508,Mr. Robert Douglas,Jensen
2013,12,17,M839UA,2229,2304,2319,3,UA,EWR,BDL,116.4,P0509,Miss. Megan,Sagesser
2013,12,17,N190JB,2245,2313,2353,56,B6,JFK,PWM,273.3,P0510,Mr. Alfred J,Foo
2013,12,17,N16918,2104,2313,2221,30,EV,EWR,RIC,277.8,P0511,Mr. Ilia,Cor
2013,12,17,N180DN,2015,2315,2344,241,DL,JFK,LAX,2475.5,P0512,Mrs. Nils,Simonius-Blumer
2013,12,17,N501MQ,2059,2315,2314,134,MQ,LGA,ATL,762.5,P0513,Mr. Carl,Willey
2013,12,17,N14920,2115,2321,2348,141,EV,EWR,ATL,746.5,P0514,Mrs. Edward Dale,Mitkoff
2013,12,17,N26545,2159,2321,2308,38,EV,EWR,PWM,284.1,P0515,Mr. John Irwin,Kalvik
2013,12,17,M643JB,2040,2325,2359,251,B6,JFK,LAX,2475.3,P0516,Mr. Alfred George John,O'Leary
2013,12,17,N11137,2001,2327,2221,146,EV,EWR,MCI,1092.2,P0517,Miss. Ethel,Hegarty
2013,12,17,N183JB,2229,2332,2351,106,B6,JFK,ROC,264.6,P0518,Mrs. Michael Baird,Radeff
2013,12,17,M521JB,2101,2333,2346,237,B6,LGA,MCO,950.3,P0519,Mr. Eiriik,Eitemiller
2013,12,17,N13965,2225,2334,2341,44,EV,EWR,BUF,282.8,P0520,Miss. Julie Rachel,Badt
2013,12,17,M928AT,2033,2340,2206,102,FL,LGA,CAK,397.4,P0521,Mrs. John Borland,Colley
2013,12,17,M820UA,2000,2348,2135,57,UA,LGA,ORD,733.7,P0522,Mr. Michael James,Lindqvist
2013,12,17,M806JB,2255,2349,2356,120,B6,JFK,BOS,187.4,P0523,Mr. John Hugo,Butler
2013,12,17,M608QX,2110,2351,2306,129,EV,LGA,ILM,500.5,P0524,Mr. Uscher,Rommetvedt
2013,12,17,N266JB,2059,2358,2244,128,B6,JFK,ORD,740.7,P0525,Miss. Ruth,Cook
2013,12,18,N178US,500,500,651,640,US,EWR,CLT,529.1,P0526,Mr. John Denzil,Taylor
2013,12,18,M78506,515,518,814,812,UA,EWR,IAH,1400,P0527,Mr. Maxmillian,Davidson
2013,12,18,N5DYAA,540,541,850,833,AA,JFK,MIA,1089.4,P0528,Mr. Eliezer,Mitchell
2013,12,18,M763JB,550,545,1027,1022,B6,JFK,BQN,1576.4,P0529,Mr. Matti,Wilhelms
2013,12,18,N11189,559,554,718,728,EV,EWR,IAD,212,P0530,Mrs. Walter Bertram,Watson
2013,12,18,N3FFAA,600,555,905,851,AA,LGA,MIA,1096.4,P0531,Mr. Jean Baptiste,Edvardsson
2013,12,18,N14214,559,555,735,723,UA,EWR,ORD,719.8,P0532,Miss. Jessie Wills,Sawyer
2013,12,18,M579JB,600,556,856,853,B6,LGA,FLL,1076,P0533,Mr. Alfred,Turja
2013,12,18,N13248,600,556,931,934,UA,EWR,SFO,2565.2,P0534,Sir. Cosmo Edmund,Cardeza
2013,12,18,N3ENAA,600,557,745,727,AA,LGA,ORD,733.9,P0535,Mrs. Sidney Samuel,Peters
2013,12,18,N333NB,600,557,755,751,DL,LGA,DTW,502.8,P0536,Mr. Petco,Hassab
2013,12,18,N309US,600,557,835,807,DL,LGA,ATL,762.5,P0537,Mr. Ernst Michael,Olsvigen
2013,12,18,M729JB,600,559,846,854,B6,JFK,MCO,944.3,P0538,Mr. Edvard Bengtsson,Dakic
2013,12,18,M524UA,545,559,832,836,UA,LGA,IAH,1416.1,P0539,Mr. Milan,Fischer
2013,12,18,M742PS,600,601,659,701,US,LGA,DCA,214.4,P0540,Mr. Robert Michaels,Madill
2013,12,18,M961UW,600,601,658,650,US,LGA,PHL,96.9,P0541,Miss. Elizabeth W,Dick
2013,12,18,M956DL,605,603,814,813,DL,LGA,MSP,1020.7,P0542,Mrs. Anders Johan,Karun
2013,12,18,N13956,601,604,716,726,EV,EWR,BUF,282.8,P0543,Mr. Jose Neto,Lam
2013,12,18,M825AS,605,604,724,717,EV,LGA,IAD,229.5,P0544,Miss. Margaret Jane,Saad
2013,12,18,N379SW,605,608,730,743,WN,EWR,MDW,711.5,P0545,Mr. Michael Alfred,Weir
2013,12,18,N12569,610,609,820,800,EV,EWR,CLT,529.5,P0546,Miss. Alice,Mullens
2013,12,18,N11150,613,610,834,845,EV,EWR,IND,645.2,P0547,Mr. Ernst Gilbert,Humblen
2013,12,18,M547JB,611,611,1055,1053,B6,JFK,SJU,1598.1,P0548,Mrs. Michael Arthur,Astor
2013,12,18,N12924,614,614,800,814,EV,EWR,CMH,463.9,P0549,Miss. Marion Louise,Silverthorne
2013,12,18,M718EV,603,615,800,844,EV,EWR,DTW,488.4,P0550,Mr. Antoni,Gallagher
2013,12,18,N3AEMQ,615,615,845,828,MQ,LGA,ATL,762.6,P0551,Mr. Edwin Nelson Jr,Calderhead
2013,12,18,N3JDAA,600,616,915,846,AA,LGA,DFW,1389,P0552,Mr. Sahid,Cleaver
2013,12,18,N461WN,600,616,825,827,WN,LGA,ATL,762,P0553,Mr. Henry Damsgaard,Mayne
2013,12,18,M73278,615,618,918,913,UA,EWR,FLL,1065.4,P0554,Mr. David John Dai,Klaber
2013,12,18,N152UW,615,619,818,835,US,EWR,CLT,529.5,P0555,Rev. Charles Leonard,Greenberg
2013,12,18,N375JB,625,620,735,753,B6,EWR,BOS,200.9,P0556,Miss. Gretchen Fiske,Soholt
2013,12,18,N617AA,610,621,915,917,AA,EWR,MIA,1085.8,P0557,Mr. Guentcho,Endres
2013,12,18,M585JB,630,622,919,923,B6,LGA,MCO,950.9,P0558,Mr. Patrick D,Troutt
2013,12,18,N397DA,615,624,852,901,DL,JFK,ATL,760.6,P0559,Mr. Algernon Henry Wilson,McEvoy
2013,12,18,M587UA,600,624,933,954,UA,JFK,SFO,2586.1,P0560,Mr. Johan Svensson,Gillespie
2013,12,18,N169UW,615,624,817,844,US,JFK,CLT,541.9,P0561,Dr. Max,Hodges
2013,12,18,M646JB,630,625,938,923,B6,JFK,RSW,1074.3,P0562,Mr. Michael Henry Marsh,Chambers
2013,12,18,M823UA,630,626,742,740,UA,EWR,BOS,200.9,P0563,Miss. Mabel,Mannion
2013,12,18,N14905,630,627,852,858,EV,EWR,SDF,642,P0564,Mr. Antti Gustaf,Bryhl
2013,12,18,N531MQ,630,627,830,824,MQ,LGA,DTW,502.8,P0565,Mr. Harvey,Ilmakangas
2013,12,18,N6EAMQ,630,629,830,853,MQ,LGA,MSP,1020.1,P0566,Mrs. Juha,Hassan
2013,12,18,M658JB,635,630,929,911,B6,JFK,TPA,1005.1,P0567,Mr. Percival,Knight
2013,12,18,M540UW,630,630,835,845,US,EWR,CLT,529.7,P0568,Mr. Hans Peder,Berriman
2013,12,18,N13161,635,632,803,814,EV,EWR,PIT,319.3,P0569,Mlle. Emma,Troupiansky
2013,12,18,N191UW,630,632,842,821,US,LGA,CLT,544.3,P0570,Miss. Margit Elizabeth,Lesurer
2013,12,18,N16178,635,633,849,858,EV,EWR,MSP,1008.4,P0571,Mr. Choong,Ivanoff
2013,12,18,M8316H,625,635,750,806,WN,LGA,MDW,725.5,P0572,Miss. Eugenie,Nankoff
2013,12,18,N33286,635,635,943,937,UA,EWR,RSW,1068.2,P0573,Mr. Henry Sleeper,Hawksford
2013,12,18,N13124,637,637,814,833,EV,EWR,RDU,416.1,P0574,Mr. Liudevit,Cavendish
2013,12,18,M700GS,615,637,935,935,WN,EWR,HOU,1411.6,P0575,Col. Oberst Alfons,McNamee
2013,12,18,N3CEAA,630,638,815,804,AA,LGA,ORD,733.8,P0576,Miss. Amy Zillah Elsie,Stranden
2013,12,18,M510UA,640,639,1003,955,UA,JFK,LAX,2475.3,P0577,Mr. Mito,Sinkkonen
2013,12,18,M515UA,639,639,944,1013,UA,EWR,LAX,2454.9,P0578,Miss. Elsie,Marvin
2013,12,18,M760EV,645,644,820,823,EV,LGA,PIT,335.2,P0579,Mr. Johannes Halvorsen,Connaghton
2013,12,18,M7746C,640,646,805,816,WN,LGA,MKE,738.3,P0580,Miss. Hanora Norah,Wells
2013,12,18,N25705,630,647,935,930,UA,LGA,IAH,1416.6,P0581,Mr. Leonard Mark,Moor
2013,12,18,M841AY,645,650,857,901,9E,EWR,CVG,569.3,P0582,Mrs. John,Vande Velde
2013,12,18,N26226,635,650,930,950,UA,EWR,TPA,997,P0583,Mr. George Floyd,Jonkoff
2013,12,18,N304JB,655,651,804,828,B6,JFK,BOS,187.1,P0584,Mr. Arthur Webster,Carlsson
2013,12,18,N490AA,700,653,850,837,AA,LGA,ORD,733.8,P0585,Dr. Henry Michael,Bailey
2013,12,18,N3FMAA,645,653,955,930,AA,LGA,DFW,1389.1,P0586,Mr. Mohamed,Theobald
2013,12,18,M965UW,700,653,808,817,US,LGA,BOS,184.7,P0587,Mr. Edward Pomeroy,Rothes
2013,12,18,N3KXAA,655,655,940,944,AA,JFK,LAS,2248.3,P0588,Mr. Peju,Garfirth
2013,12,18,M960DL,659,656,945,937,DL,LGA,ATL,762.2,P0589,Mr. Eino Michael,Nirva
2013,12,18,M77296,650,656,916,921,UA,EWR,DEN,1605.9,P0590,Mr. Lewis,Barah
2013,12,18,N321NB,700,657,1011,1005,DL,LGA,FLL,1076.4,P0591,Mr. Reginald Fenton,Eklund
2013,12,18,N13994,700,657,855,852,EV,EWR,STL,872,P0592,Mr. Knud Paust,Hogeboom
2013,12,18,M818UA,700,657,837,835,UA,EWR,ORD,719.6,P0593,Mr. Jacob,Brewe
2013,12,18,M752US,700,657,809,812,US,LGA,DCA,214.7,P0594,Mrs. Elmer Zebley,Mangan
2013,12,18,N17730,700,659,837,814,UA,LGA,ORD,733.7,P0595,Mrs. Thomas Michael Solomon,Gronnestad
2013,12,18,M768JB,630,700,910,943,B6,JFK,LAS,2248.4,P0596,Mr. Thornton,Lievens
2013,12,18,M529JB,705,700,1156,1158,B6,JFK,SJU,1598,P0597,Mr. Henry Michael,Mack
2013,12,18,M637JB,700,700,1015,1012,B6,JFK,LAX,2475.7,P0598,Mr. Charles,Myhrman
2013,12,18,M536UA,655,700,921,939,UA,LGA,DEN,1620.7,P0599,Mr. Ennis Hastings,Tobin
2013,12,18,M706TW,700,703,1040,1045,DL,JFK,SFO,2586.9,P0600,Mr. Gustaf Hjalmar,Emanuel
2013,12,18,N154DL,700,703,1025,1034,DL,JFK,LAX,2475.1,P0601,Mr. Frederick Charles,Kilgannon
2013,12,18,M608JB,700,704,845,906,B6,JFK,ORD,740.4,P0602,Mrs. Frederick,Robert
2013,12,18,M767NC,630,705,900,938,DL,EWR,ATL,746.6,P0603,Mr. Thomas Drake Martinez,Ayoub
2013,12,18,N340LV,705,705,850,856,WN,EWR,STL,872.5,P0604,Miss. Katie,Long
2013,12,18,N3JWAA,710,706,1025,1044,AA,LGA,MIA,1096.5,P0605,Mr. Hammad,Johnston
2013,12,18,M623AA,650,706,955,1008,AA,JFK,MCO,944.4,P0606,Mr. Thor Anderson,Harmer
2013,12,18,M626VA,700,706,1025,1026,VX,JFK,LAX,2475.1,P0607,Mr. Charles Edward,Sjoblom
2013,12,18,M76288,650,706,1022,1054,UA,EWR,SFO,2565.8,P0608,Mr. Thomas Michael Solomon,Guggenheim
2013,12,18,M588JB,645,707,907,913,B6,JFK,MSY,1182.3,P0609,Mr. Joseph Philippe Lemercier,Gaskell
2013,12,18,N13566,710,707,844,849,EV,EWR,BNA,748,P0610,Mr. Jaako Arnold,Dantcheff
2013,12,18,M663JB,611,708,912,1002,B6,JFK,FLL,1069.4,P0611,Mr. Branko,Otter
2013,12,18,N512MQ,715,708,940,934,MQ,LGA,XNA,1147,P0612,Mr. Eberhard Thelander,Leader
2013,12,18,N3764D,700,710,1029,1041,DL,JFK,SLC,1990.7,P0613,Miss. Georgette Alexandra,Osman
2013,12,18,M851UA,720,715,832,839,UA,EWR,BOS,200.2,P0614,Mr. Micheal Adrian,Ibrahim Shawah
2013,12,18,M819UA,713,715,1028,1006,UA,EWR,AUS,1504.2,P0615,Miss. Manca,Ponesell
2013,12,18,N13969,600,716,810,952,EV,EWR,CVG,569.8,P0616,Mr. Ali,Thomas
2013,12,18,N472UA,721,719,945,926,UA,EWR,MSY,1167.2,P0617,Mr. Khalil,Hedman
2013,12,18,M966WN,720,720,855,853,WN,EWR,BNA,748.1,P0618,Col. John,Pettersson
2013,12,18,N16701,708,723,1014,1031,UA,EWR,MIA,1085.6,P0619,Mr. John Borland,Alexander
2013,12,18,N15912,727,724,930,943,EV,EWR,GSP,594.4,P0620,Mr. Adolf Mathias Nicolai Olsen,Lester
2013,12,18,N317JB,725,725,1002,1000,B6,JFK,JAX,828.4,P0621,Mrs. John Jacob,Slemen
2013,12,18,M587JB,729,727,1020,1013,B6,LGA,PBI,1035.7,P0622,Mr. Spencer Victor,Tomlin
2013,12,18,M596AA,730,728,1040,1030,AA,EWR,DFW,1372.2,P0623,Miss. Saiide,Fry
2013,12,18,M852VA,730,728,1105,1104,VX,EWR,SFO,2565,P0624,Mr. Henrik Juul,Heininen
2013,12,18,M840VA,730,729,1110,1058,VX,JFK,SFO,2586,P0625,Mr. Henry Samuel,Mallet
2013,12,18,N487WN,715,729,905,903,WN,LGA,STL,888.1,P0626,Mrs. Florence Fannie,Holm
2013,12,18,N3KCAA,730,730,1040,1038,AA,LGA,PBI,1035.6,P0627,Mr. Edward Pennington,Lulic
2013,12,18,N310NW,715,730,918,923,DL,LGA,DTW,502.3,P0628,Master. Halim Gonios,Reuchlin
2013,12,18,N338AA,720,736,1045,1036,AA,JFK,MIA,1089.8,P0629,Mlle. Berthe Antonine,McCormack
2013,12,18,M670UA,730,736,1018,1021,UA,EWR,IAH,1400,P0630,Mr. Herman,Stone
2013,12,18,M831UA,741,738,1046,1034,UA,EWR,DFW,1372.4,P0631,Mr. Elmer Zebley,Augustsson
2013,12,18,N319AA,730,740,1050,1055,AA,JFK,LAX,2475.6,P0632,Mr. August Viktor,Allum
2013,12,18,M519JB,710,740,840,904,B6,JFK,BUF,301.4,P0633,Mr. Peter Andreas Lauritz Andersen,Compton
2013,12,18,N12996,729,740,845,911,EV,EWR,BTV,266.9,P0634,Miss. Caroline Louise,Pasic
2013,12,18,M784JB,745,742,1043,1026,B6,LGA,TPA,1010.1,P0635,Miss. Edwina Celia Winnie,Sirota
2013,12,18,N37267,729,742,1045,1107,UA,EWR,LAX,2454.2,P0636,Mr. Michael,Chip
2013,12,18,M978AT,745,744,1015,1012,DL,EWR,ATL,746.1,P0637,Mr. Malkolm Joackim,Marechal
2013,12,18,N370NB,745,744,1056,1030,DL,LGA,PBI,1035.5,P0638,Miss. Annie Jessie Nina,Alhomaki
2013,12,18,N517MQ,745,745,1040,1111,MQ,JFK,TPA,1005.1,P0639,Mr. Svend Lauritz,Mudd
2013,12,18,M914XJ,745,746,933,945,9E,JFK,PIT,340.6,P0640,Mr. Henry Price,Serepeca
2013,12,18,N296JB,737,747,921,928,B6,JFK,RDU,427.6,P0641,Mr. Norman Campbell,Lemberopolous
2013,12,18,N3739P,656,747,1145,1246,DL,JFK,SJU,1598.6,P0642,Mrs. Peter Henry,Culumovic
2013,12,18,M723TW,745,748,1102,1142,DL,JFK,SEA,2422.1,P0643,Miss. Margareth,Abbing
2013,12,18,N464UA,751,748,928,923,UA,EWR,ORD,719.3,P0644,Mr. Kurt Arnold Gottfrid,Markoff
2013,12,18,N11191,604,750,838,1037,EV,EWR,ATL,746.7,P0645,Miss. Pieta Sofia,Lines
2013,12,18,N37464,749,750,1236,1259,UA,EWR,SJU,1608.3,P0646,Miss. Elisabeth Walton,Aks
2013,12,18,N5FLAA,750,751,1255,1239,AA,JFK,STT,1623.2,P0647,Mr. Houssein G N,Razi
2013,12,18,N18114,754,751,944,941,EV,EWR,RDU,416.3,P0648,Mr. Robert J,Giles
2013,12,18,N190JB,754,752,911,902,B6,JFK,IAD,228.3,P0649,Mr. Moses Aaron,Swift
2013,12,18,N348JB,759,754,1004,955,B6,JFK,CHS,636.6,P0650,Mr. Leslie,Gill
2013,12,18,N33209,720,754,1030,1032,UA,LGA,IAH,1416.3,P0651,Mr. Gustave J,Bystrom
2013,12,18,M602LR,800,755,954,946,9E,JFK,RDU,427.9,P0652,Mr. Kanio,Duran y More
2013,12,18,N17138,800,755,1028,1013,EV,EWR,MCI,1092.5,P0653,Mr. Minko,Roebling
2013,12,18,N246LV,730,755,1035,1043,WN,LGA,HOU,1428.8,P0654,Mr. Walter James,van Melkebeke
2013,12,18,N3EYAA,800,757,1115,1137,AA,LGA,MIA,1096.9,P0655,Mr. Tyrell Michael,Balkic
2013,12,18,M709UW,800,757,915,917,US,LGA,DCA,214.8,P0656,Miss. Susan Parker Suzette,Vander Cruyssen
2013,12,18,N157UW,756,757,959,1023,US,LGA,CLT,544.8,P0657,Mr. Neal,Najib
2013,12,18,N527JB,800,758,1111,1118,B6,EWR,RSW,1068.4,P0658,Capt. Edward Gifford,Laleff
2013,12,18,N345NB,759,758,1034,1015,DL,LGA,MSY,1183.5,P0659,Mr. Rossmore Edward,Potter
2013,12,18,M75410,754,758,1054,1034,UA,EWR,TPA,997.1,P0660,Mr. Daniel Warner,Shelley
2013,12,18,M702TW,800,759,1103,1048,DL,JFK,MCO,944.8,P0661,Miss. Joan,Markun
2013,12,18,N362NW,755,800,1110,1058,DL,LGA,MIA,1096.6,P0662,Master. Meier,Dahlberg
2013,12,18,M651DL,759,800,1037,1058,DL,LGA,ATL,762.1,P0663,Mr. Johannes Joseph,Banfield
2013,12,18,M596UA,800,800,1142,1134,UA,JFK,SFO,2586.3,P0664,Mrs. Samuel,Sutehall
2013,12,18,M73299,752,800,1046,1050,UA,EWR,MCO,937.6,P0665,Master. Viljo,Montvila
2013,12,18,N3EBAA,800,801,910,906,AA,JFK,BOS,187.3,P0666,Mr. August Sigfrid,Behr
2013,12,18,M608QX,810,801,954,949,EV,LGA,BNA,764.6,P0667,Mr. Percy Andrew,Dooley
2013,12,18,N3EJAA,745,803,1100,1044,AA,LGA,DFW,1389.7,P0668,Mr. Thomas Leonard,Wilkes
2013,12,18,M928DL,800,803,1115,1106,DL,JFK,MIA,1089.5,P0669,Mr. Billy,Myles
2013,12,18,N17146,755,803,937,955,EV,EWR,GSO,445.7,P0670,Mr. Iisakki Antino Aijo,Wirz
2013,12,18,M948UW,800,803,907,907,US,LGA,BOS,184.1,P0671,Mr. Hanna Assi,Abrahim
2013,12,18,N298PQ,805,804,1050,1044,9E,LGA,JAX,833.3,P0672,Mrs. Michael Ernest,Ilieff
2013,12,18,N477WN,755,804,925,935,WN,EWR,MDW,711.5,P0673,Mr. Hans Linus,Jones
2013,12,18,M75432,758,804,1139,1140,UA,EWR,SFO,2565,P0674,Mrs. John C,Snyder
2013,12,18,N329NB,805,805,1108,1057,DL,LGA,TPA,1010,P0675,Dr. Arthur Jackson,Howard
2013,12,18,N27152,812,806,1034,1034,EV,EWR,OMA,1134.1,P0676,Mr. Daniel J,Assaf
2013,12,18,M521UA,806,806,1035,1034,UA,LGA,DEN,1620.1,P0677,Mr. Daniel Danielsen,Assaf Khalil
2013,12,18,N381AA,800,808,1135,1146,AA,JFK,SFO,2586.1,P0678,Mr. Rene Aime,Flegenheim
2013,12,18,N544MQ,800,809,945,1006,MQ,LGA,STL,888.9,P0679,Mr. Niels Peder,Daher
2013,12,18,M930XJ,815,810,953,936,9E,LGA,RIC,292.1,P0680,Mr. Dibo,Brady
2013,12,18,N305DQ,805,810,1111,1049,DL,JFK,TPA,1005.2,P0681,Mrs. Elizabeth,Jefferys
2013,12,18,N5FEAA,805,814,1304,1331,AA,JFK,SJU,1598.6,P0682,Mr. Pehr Fabian Oliver Malkolm,Mock
2013,12,18,M520JB,746,814,1050,1107,B6,JFK,SRQ,1041.7,P0683,Mr. Roger,Katavelas
2013,12,18,N3KAAA,740,815,925,951,AA,LGA,ORD,733.2,P0684,Miss. Virginia Ethel,Roth
2013,12,18,M506JB,730,815,1220,1312,B6,EWR,SJU,1608.2,P0685,Mr. Thomas J,Sap
2013,12,18,N839MQ,820,815,940,943,MQ,JFK,DCA,213.2,P0686,Mrs. Edward Scott,Hee
2013,12,18,N228JB,815,816,1123,1105,B6,JFK,HOU,1428.3,P0687,Miss. Banoura,Franklin
2013,12,18,M77258,823,820,1201,1157,UA,EWR,PHX,2133.4,P0688,Mrs. Micheal Adrian,Corbett
2013,12,18,M673AW,820,820,1021,1045,US,EWR,CLT,529.4,P0689,Mr. Milton Clyde,Peltomaki
2013,12,18,M6703D,815,821,1114,1057,DL,JFK,LAS,2248.9,P0690,Mr. Andrew G,Chevre
2013,12,18,N833MQ,825,822,1005,1055,MQ,LGA,CLE,419.1,P0691,Mr. Abraham,Shaughnessy
2013,12,18,M505UA,830,822,1153,1132,UA,JFK,LAX,2475.7,P0692,Master. George Hugh,Bucknell
2013,12,18,M600LR,800,823,1010,1034,9E,JFK,DTW,509.3,P0693,Master. Bertram Vere,Pulbaum
2013,12,18,M928XJ,815,823,1035,1044,9E,JFK,MSP,1029.2,P0694,Mr. Andrew Andy,Mangiavacchi
2013,12,18,N10156,829,823,1055,1045,EV,EWR,XNA,1131.8,P0695,Miss. Stella Anna,Abelseth
2013,12,18,N183JB,829,825,1028,1011,B6,JFK,CLT,541.3,P0696,Mr. Michael Fisher,Chaudanson
2013,12,18,M561JB,832,826,1129,1123,B6,EWR,MCO,937.3,P0697,Mr. Ristiu,Dika
2013,12,18,M605LR,825,827,953,959,9E,JFK,DCA,213.7,P0698,Mr. Richard,McCrae
2013,12,18,N13538,829,827,1034,1020,EV,EWR,MEM,946.2,P0699,Dr. Alice,Bjorklund
2013,12,18,N516MQ,830,827,1005,1009,MQ,LGA,BNA,764.8,P0700,Mrs. Mara,Corey
2013,12,18,N206FR,830,828,1106,1118,F9,LGA,DEN,1620.5,P0701,Mr. Yousseff,Tucker
2013,12,18,M958DN,830,829,1037,1051,DL,LGA,MSP,1020.7,P0702,Mrs. Jean Baptiste,Mulvihill
2013,12,18,N151UW,825,829,1029,1021,US,JFK,CLT,541.3,P0703,Mrs. Harvey,Minkoff
2013,12,18,N327NB,830,830,1115,1140,DL,LGA,DEN,1620.9,P0704,Master. Michael Thornton II,Nieminen
2013,12,18,N509MQ,830,830,1030,1043,MQ,LGA,CMH,479.2,P0705,Master. Assad Alexander,Ovies y Rodriguez
2013,12,18,M759EV,835,831,1051,1055,EV,LGA,CLT,544.9,P0706,Mr. Oskar Arvid,Geiger
2013,12,18,N14993,829,831,1039,1037,EV,EWR,CVG,569.5,P0707,Mr. Karl Johan,Keeping
2013,12,18,N849MQ,805,832,945,1024,MQ,LGA,RDU,431.7,P0708,Mr. Thomas Jr,Miles
2013,12,18,N16987,823,833,1016,1017,EV,EWR,CMH,463.9,P0709,Miss. Ellen Natalia,Cornell
2013,12,18,N13995,841,834,1010,1002,EV,EWR,RIC,277,P0710,Mr. August,Aldworth
2013,12,18,N16961,811,834,1012,1041,EV,EWR,DAY,533.1,P0711,Mrs. Norman Campbell,Doyle
2013,12,18,N38727,822,835,1142,1153,UA,EWR,SAN,2425.7,P0712,Mr. Richard James,Straus
2013,12,18,M538UA,838,836,951,1010,UA,EWR,BOS,200.7,P0713,Miss. Ebba Iris Alfrida,Case
2013,12,18,N385DN,830,838,1105,1051,DL,JFK,ATL,760.4,P0714,Mr. Ernest Portage,Demetri
2013,12,18,N12145,835,838,1025,1019,EV,EWR,STL,872.4,P0715,Miss. Wendla Maria,Lamb
2013,12,18,N523MQ,840,839,1115,1111,MQ,LGA,ATL,762.8,P0716,Mr. Micheal,Khalil
2013,12,18,M923XJ,825,841,939,1054,9E,JFK,BOS,187.3,P0717,Mr. John Fredrik Alexander,Barry
2013,12,18,N14186,841,845,1003,1014,EV,EWR,ROC,246.7,P0718,Master. Karl Thorsten,Badman
2013,12,18,N13992,740,845,942,1042,EV,EWR,DTW,488,P0719,Mrs. Charles Melville,O'Donoghue
2013,12,18,N33714,840,848,1156,1148,UA,EWR,SNA,2434.3,P0720,Mr. Nikola,Dyker
2013,12,18,M732US,845,849,1053,1059,US,LGA,CLT,544.3,P0721,Mr. Billy,Pedersen
2013,12,18,N4XXAA,850,851,1035,1104,AA,LGA,ORD,733.1,P0722,Master. Urho Abraham,Guest
2013,12,18,M563JB,842,852,1141,1140,B6,JFK,TPA,1005.1,P0723,Mr. Len,Birnbaum
2013,12,18,N34131,850,853,1132,1117,UA,EWR,DEN,1605.9,P0724,Master. Andre,Tenglin
2013,12,18,N294PQ,800,854,1034,1053,9E,JFK,MSY,1182.6,P0725,Mr. Thomas Joseph,Makinen
2013,12,18,M750UW,900,855,1023,1013,US,LGA,DCA,214.2,P0726,Mrs. George Nelson,Braf
2013,12,18,N364NB,900,856,1214,1203,DL,LGA,FLL,1076.6,P0727,Mrs. Antoni,Nancarrow
2013,12,18,M808UA,847,857,1211,1225,UA,EWR,LAX,2454.9,P0728,Master. George Sibley,Stengel
2013,12,18,N187JB,900,858,1017,1044,B6,EWR,BOS,200.6,P0729,Mr. Amin,Foley
2013,12,18,M556JB,900,858,1022,1049,B6,JFK,ROC,264.6,P0730,Mr. Owen George,Johansson Palmquist
2013,12,18,N38451,850,858,1213,1239,UA,EWR,SEA,2402.4,P0731,Miss. Sara Rebecca,Holthen
2013,12,18,M710TW,900,859,1350,1358,DL,JFK,SJU,1598.6,P0732,Mr. Jakob,Buckley
2013,12,18,N363NW,905,900,1115,1124,DL,LGA,DTW,502.6,P0733,Mr. Chang,Willer
2013,12,18,N453UA,845,900,1202,1149,UA,EWR,IAH,1400.5,P0734,Mr. Pierre,Swane
2013,12,18,N229JB,910,901,1025,1019,B6,JFK,BTV,266.9,P0735,Mr. Ilmari Rudolf,Stanton
2013,12,18,M718TW,900,901,1227,1241,DL,JFK,LAX,2475.3,P0736,Mr. Thomas Charles,Shine
2013,12,18,M933AT,900,901,1133,1120,DL,EWR,ATL,746.8,P0737,Miss. Augusta,Evans
2013,12,18,M73275,845,901,1155,1155,UA,LGA,IAH,1416.3,P0738,Mr. Peter L,Beattie
2013,12,18,N324AA,900,902,1225,1212,AA,JFK,LAX,2475.8,P0739,Mr. Jeso,Schabert
2013,12,18,M571JB,811,902,1106,1154,B6,JFK,MCO,944.1,P0740,Mr. Anthony,Carver
2013,12,18,N329JB,905,902,1024,1023,B6,JFK,PWM,273.7,P0741,Mr. Douglas Bullen,Kennedy
2013,12,18,M835VA,905,902,1225,1213,VX,EWR,LAX,2454.7,P0742,Mr. Marin,Brobeck
2013,12,18,N37470,854,903,1207,1202,UA,EWR,PBI,1023.1,P0743,Rev. John,Bowenur
2013,12,18,M852UA,900,905,1036,1103,UA,LGA,ORD,733,P0744,Mrs. Samuel L,Petersen
2013,12,18,M712JB,908,907,1204,1210,B6,JFK,PBI,1028.9,P0745,Master. Sigvard Harald Elias,Spinner
2013,12,18,N14998,845,907,1106,1129,EV,EWR,IND,645.2,P0746,Miss. Nourelain,Gracie
2013,12,18,M971AT,905,907,1133,1146,FL,LGA,ATL,762.9,P0747,Miss. Mary Conover,Dintcheff
2013,12,18,N380DA,859,908,1143,1151,DL,LGA,ATL,762.2,P0748,Mrs. Ernest Courtenay,Zakarian
2013,12,18,N36280,854,908,1235,1311,UA,EWR,SFO,2565.5,P0749,Mrs. Sam,Schmidt
